symbol,entry_datetime,exit_datetime,entry_type,pnl
INDUSINDBK,8/20/2024 9:40,8/20/2024 15:10,buy,0.000939087
LAURUSLABS,8/20/2024 9:30,8/20/2024 15:10,sell,-0.000103034
NATIONALUM,8/20/2024 9:45,8/20/2024 15:10,sell,-0.000326302
POLYCAB,8/20/2024 9:30,8/20/2024 15:10,sell,-0.000648148
RAMCOCEM,8/20/2024 9:35,8/20/2024 15:10,sell,0.000838126
SHRIRAMFIN,8/20/2024 10:45,8/20/2024 15:10,buy,0.001270025
TATASTEEL,8/20/2024 9:30,8/20/2024 15:10,sell,-0.000561945
BERGEPAINT,8/21/2024 9:40,8/21/2024 15:10,buy,0.001179474
MUTHOOTFIN,8/21/2024 9:30,8/21/2024 15:10,buy,-0.000132795
PETRONET,8/21/2024 9:30,8/21/2024 15:10,sell,0.000841884
TATAPOWER,8/21/2024 11:10,8/21/2024 15:10,sell,-0.000117938
UBL,8/21/2024 11:55,8/21/2024 15:10,buy,0.001886267
BANDHANBNK,8/22/2024 9:40,8/22/2024 14:30,buy,-0.001663321
ALKEM,8/22/2024 9:50,8/22/2024 15:10,sell,-0.000112779
APOLLOTYRE,8/22/2024 10:55,8/22/2024 15:10,buy,-0.000245628
AUBANK,8/22/2024 9:30,8/22/2024 15:10,buy,6.32E-05
DEEPAKNTR,8/22/2024 11:30,8/22/2024 15:10,sell,0.001173795
GMRINFRA,8/22/2024 9:45,8/22/2024 15:10,sell,0.00055393
INDIGO,8/22/2024 9:30,8/22/2024 15:10,buy,0.001206572
VEDL,8/22/2024 11:00,8/22/2024 15:10,sell,-0.000445409
ZYDUSLIFE,8/22/2024 9:55,8/22/2024 15:10,sell,-0.000431321
AMBUJACEM,8/23/2024 9:30,8/23/2024 15:10,sell,0.001911025
RBLBANK,8/26/2024 9:45,8/26/2024 10:50,buy,-0.00100708
HINDALCO,8/26/2024 9:30,8/26/2024 11:25,sell,-0.001028017
NATIONALUM,8/26/2024 9:45,8/26/2024 12:45,sell,-0.001163385
ZYDUSLIFE,8/26/2024 9:45,8/26/2024 13:55,buy,-0.001998408
BSOFT,8/26/2024 9:35,8/26/2024 15:10,buy,0.001092984
HINDALCO,8/26/2024 11:25,8/26/2024 15:10,buy,0.002128269
MPHASIS,8/26/2024 12:45,8/26/2024 15:10,sell,0.000176623
NATIONALUM,8/26/2024 12:45,8/26/2024 15:10,buy,0.002058791
ONGC,8/26/2024 10:10,8/26/2024 15:10,buy,0.000229463
PERSISTENT,8/26/2024 9:45,8/26/2024 15:10,buy,1.50E-05
RECLTD,8/26/2024 9:45,8/26/2024 15:10,sell,0.000598096
SAIL,8/26/2024 9:30,8/26/2024 15:10,buy,0.002843496
ZYDUSLIFE,8/26/2024 13:55,8/26/2024 15:10,sell,2.71E-05
UPL,8/27/2024 9:30,8/27/2024 11:40,buy,-0.000864134
PEL,8/27/2024 10:15,8/27/2024 15:10,buy,0.001406734
ZYDUSLIFE,8/27/2024 10:30,8/27/2024 15:10,sell,-0.000125775
CHAMBLFERT,8/28/2024 9:30,8/28/2024 11:00,sell,-0.001834595
LTTS,8/28/2024 9:30,8/28/2024 12:10,sell,-0.001785602
LUPIN,8/28/2024 9:30,8/28/2024 12:15,sell,-0.001076307
CHAMBLFERT,8/28/2024 11:00,8/28/2024 15:10,buy,-0.00168716
LTF,8/28/2024 9:30,8/28/2024 15:10,sell,0.000629077
LTTS,8/28/2024 12:10,8/28/2024 15:10,buy,0.000583284
LUPIN,8/28/2024 12:15,8/28/2024 15:10,buy,0.000134243
TRENT,8/28/2024 9:40,8/28/2024 15:10,buy,0.002653051
UNITDSPR,8/28/2024 9:30,8/28/2024 15:10,sell,-0.000961471
ZYDUSLIFE,8/28/2024 9:30,8/28/2024 15:10,sell,-0.000988738
IDEA,8/29/2024 9:40,8/29/2024 10:00,sell,-0.001787916
IDEA,8/29/2024 10:00,8/29/2024 10:45,buy,-0.00187765
HINDALCO,8/29/2024 10:10,8/29/2024 12:45,sell,-0.000886486
PFC,8/29/2024 10:15,8/29/2024 14:55,sell,-0.001609639
BIOCON,8/29/2024 9:40,8/29/2024 15:10,sell,0.001113276
DRREDDY,8/29/2024 14:00,8/29/2024 15:10,sell,-0.00037404
INDIGO,8/29/2024 10:55,8/29/2024 15:10,sell,-0.000783077
MPHASIS,8/29/2024 9:45,8/29/2024 15:10,buy,0.000595634
PFC,8/29/2024 14:55,8/29/2024 15:10,buy,0.000271567
RECLTD,8/29/2024 10:15,8/29/2024 15:10,sell,9.59E-05
TCS,8/29/2024 9:45,8/29/2024 15:10,buy,-0.000436614
LUPIN,8/30/2024 9:30,8/30/2024 10:05,buy,-0.000787454
BALRAMCHIN,8/30/2024 12:50,8/30/2024 15:10,sell,-0.000167476
CHAMBLFERT,8/30/2024 10:00,8/30/2024 15:10,buy,-0.00135738
CROMPTON,8/30/2024 10:10,8/30/2024 15:10,buy,0.001221325
HDFCBANK,8/30/2024 9:35,8/30/2024 15:10,sell,0.000954574
HINDPETRO,8/30/2024 9:30,8/30/2024 15:10,sell,-0.000107488
IGL,8/30/2024 9:35,8/30/2024 15:10,buy,-0.000762948
MANAPPURAM,8/30/2024 9:30,8/30/2024 15:10,sell,0.000995002
SBICARD,8/30/2024 9:35,8/30/2024 15:10,sell,6.21E-05
UPL,8/30/2024 10:50,8/30/2024 15:10,buy,0.001339324
HINDPETRO,9/2/2024 9:30,9/2/2024 10:20,sell,-0.000971679
IOC,9/2/2024 9:30,9/2/2024 10:50,sell,-0.001076663
BIOCON,9/2/2024 9:30,9/2/2024 15:10,sell,-0.001252784
CUB,9/2/2024 9:30,9/2/2024 15:10,sell,-0.000141226
FEDERALBNK,9/2/2024 10:20,9/2/2024 15:10,sell,0.000276583
HEROMOTOCO,9/2/2024 12:45,9/2/2024 15:10,sell,-0.000883477
HINDPETRO,9/2/2024 10:20,9/2/2024 15:10,buy,0.000528107
INDIGO,9/2/2024 9:30,9/2/2024 15:10,sell,0.00037819
IOC,9/2/2024 10:50,9/2/2024 15:10,buy,-0.000290001
M&M,9/2/2024 9:30,9/2/2024 15:10,sell,0.000240773
TVSMOTOR,9/2/2024 9:45,9/2/2024 15:10,sell,0.000861151
HDFCLIFE,9/3/2024 9:50,9/3/2024 14:50,sell,-0.001079088
MUTHOOTFIN,9/3/2024 9:40,9/3/2024 15:00,sell,-0.001567806
BEL,9/3/2024 9:45,9/3/2024 15:10,sell,0.000352408
HAL,9/3/2024 9:35,9/3/2024 15:10,sell,-0.000314472
HDFCLIFE,9/3/2024 14:50,9/3/2024 15:10,buy,0.000364697
LICHSGFIN,9/3/2024 10:15,9/3/2024 15:10,buy,0.00111516
MUTHOOTFIN,9/3/2024 15:00,9/3/2024 15:10,buy,-0.000648616
VEDL,9/3/2024 11:40,9/3/2024 15:10,sell,-0.00020284
RBLBANK,9/4/2024 9:40,9/4/2024 10:40,buy,-0.001604971
ABCAPITAL,9/4/2024 9:30,9/4/2024 15:10,buy,-0.000870886
BSOFT,9/4/2024 9:35,9/4/2024 15:10,buy,-0.000967524
CANBK,9/4/2024 10:35,9/4/2024 15:10,sell,-0.000564606
CHOLAFIN,9/4/2024 9:50,9/4/2024 15:10,buy,-0.000107278
COFORGE,9/4/2024 10:05,9/4/2024 15:10,buy,0.000512536
LTIM,9/4/2024 13:45,9/4/2024 15:10,buy,0.000353716
ONGC,9/4/2024 9:30,9/4/2024 15:10,buy,-0.000396197
RBLBANK,9/4/2024 10:40,9/4/2024 15:10,sell,0.001403971
INDUSTOWER,9/5/2024 9:50,9/5/2024 11:00,sell,-0.000696188
AUBANK,9/5/2024 9:35,9/5/2024 15:10,sell,-0.000228083
BHARATFORG,9/5/2024 9:45,9/5/2024 15:10,sell,-1.86E-05
BIOCON,9/5/2024 9:40,9/5/2024 15:10,buy,-0.00073882
CUB,9/5/2024 11:45,9/5/2024 15:10,buy,-8.17E-05
INDUSTOWER,9/5/2024 11:00,9/5/2024 15:10,buy,0.000498697
IDEA,9/6/2024 9:45,9/6/2024 15:10,sell,0.003612717
INDIGO,9/6/2024 9:30,9/6/2024 15:10,sell,0.001237094
SBICARD,9/6/2024 9:30,9/6/2024 15:10,buy,0.000256699
METROPOLIS,9/9/2024 9:30,9/9/2024 9:35,sell,-0.001061441
NAUKRI,9/9/2024 9:30,9/9/2024 10:20,sell,-0.001505828
SHRIRAMFIN,9/9/2024 9:30,9/9/2024 11:50,sell,-0.00163264
COFORGE,9/9/2024 10:15,9/9/2024 12:50,buy,-0.001670904
HINDCOPPER,9/9/2024 9:30,9/9/2024 15:05,sell,-0.001800463
BHARATFORG,9/9/2024 9:40,9/9/2024 15:10,buy,0.00115256
COFORGE,9/9/2024 12:50,9/9/2024 15:10,sell,0.000946512
GRANULES,9/9/2024 9:30,9/9/2024 15:10,sell,-0.000994006
JSWSTEEL,9/9/2024 9:35,9/9/2024 15:10,buy,0.000365336
LUPIN,9/9/2024 10:00,9/9/2024 15:10,buy,-0.000526705
PETRONET,9/9/2024 9:30,9/9/2024 15:10,sell,0.001450733
SHRIRAMFIN,9/9/2024 11:50,9/9/2024 15:10,buy,0.000848757
PERSISTENT,9/10/2024 10:00,9/10/2024 12:50,sell,-0.001058237
ABBOTINDIA,9/10/2024 9:40,9/10/2024 15:10,sell,0.000567068
COFORGE,9/10/2024 9:45,9/10/2024 15:10,buy,0.001028939
CUMMINSIND,9/10/2024 9:30,9/10/2024 15:10,buy,0.000113556
DIXON,9/10/2024 9:45,9/10/2024 15:10,sell,0.000103311
GMRINFRA,9/10/2024 11:50,9/10/2024 15:10,sell,-0.000631327
INDIAMART,9/10/2024 9:30,9/10/2024 15:10,buy,0.001086781
OFSS,9/10/2024 9:50,9/10/2024 15:10,sell,-0.00095932
PERSISTENT,9/10/2024 12:50,9/10/2024 15:10,buy,4.74E-06
SYNGENE,9/10/2024 10:10,9/10/2024 15:10,sell,-0.002341804
TORNTPHARM,9/10/2024 9:35,9/10/2024 15:10,buy,-0.001621171
OFSS,9/11/2024 9:30,9/11/2024 11:50,sell,-0.001337174
INDUSTOWER,9/11/2024 9:30,9/11/2024 13:25,sell,-0.001361415
INDUSTOWER,9/11/2024 13:25,9/11/2024 14:40,buy,-0.00173344
PIDILITIND,9/11/2024 11:00,9/11/2024 15:00,buy,-0.001067518
BERGEPAINT,9/11/2024 9:50,9/11/2024 15:10,buy,0.000569847
BPCL,9/11/2024 9:30,9/11/2024 15:10,sell,0.002284483
HINDPETRO,9/11/2024 9:30,9/11/2024 15:10,sell,0.004256314
IDEA,9/11/2024 13:40,9/11/2024 15:10,sell,0.002162565
MGL,9/11/2024 9:30,9/11/2024 15:10,sell,0.002257263
OFSS,9/11/2024 11:50,9/11/2024 15:10,buy,-0.000926116
ONGC,9/11/2024 10:05,9/11/2024 15:10,sell,0.000886802
TATAMOTORS,9/11/2024 9:50,9/11/2024 15:10,sell,0.001283477
IEX,9/12/2024 9:35,9/12/2024 9:40,buy,-0.000748752
IDEA,9/12/2024 9:30,9/12/2024 12:15,sell,-0.001673004
NATIONALUM,9/12/2024 9:45,9/12/2024 12:40,sell,-0.001834016
JINDALSTEL,9/12/2024 9:30,9/12/2024 13:05,sell,-0.001330672
HINDALCO,9/12/2024 10:40,9/12/2024 13:55,sell,-0.002147239
SAIL,9/12/2024 9:30,9/12/2024 14:00,sell,-0.001156742
CHOLAFIN,9/12/2024 12:35,9/12/2024 15:10,buy,0.000896029
DIXON,9/12/2024 9:35,9/12/2024 15:10,sell,-2.72E-05
GMRINFRA,9/12/2024 9:40,9/12/2024 15:10,sell,-0.000601568
HINDALCO,9/12/2024 13:55,9/12/2024 15:10,buy,0.001644144
IDEA,9/12/2024 12:15,9/12/2024 15:10,buy,0.001346298
JINDALSTEL,9/12/2024 13:05,9/12/2024 15:10,buy,0.000858629
NATIONALUM,9/12/2024 12:40,9/12/2024 15:10,buy,0.001744351
SAIL,9/12/2024 14:00,9/12/2024 15:10,buy,9.98E-05
TATASTEEL,9/12/2024 9:35,9/12/2024 15:10,sell,-0.000536459
LICHSGFIN,9/13/2024 9:30,9/13/2024 10:00,sell,-0.001427658
TATAPOWER,9/13/2024 9:30,9/13/2024 12:55,buy,-0.001226994
BAJAJFINSV,9/13/2024 10:05,9/13/2024 15:10,buy,0.000962744
BANDHANBNK,9/13/2024 9:35,9/13/2024 15:10,buy,0.002952873
HINDALCO,9/13/2024 11:40,9/13/2024 15:10,sell,0.000831677
LICHSGFIN,9/13/2024 10:00,9/13/2024 15:10,buy,0.001295518
MANAPPURAM,9/13/2024 10:05,9/13/2024 15:10,buy,-0.000184214
MOTHERSON,9/13/2024 11:10,9/13/2024 15:10,buy,0.002067669
MUTHOOTFIN,9/13/2024 10:00,9/13/2024 15:10,buy,-0.001178695
BALRAMCHIN,9/16/2024 10:25,9/16/2024 11:00,sell,-0.001917614
HINDALCO,9/16/2024 9:55,9/16/2024 12:45,sell,-0.000987109
GMRINFRA,9/16/2024 9:30,9/16/2024 13:25,sell,-0.000869205
BAJFINANCE,9/16/2024 10:00,9/16/2024 15:10,sell,0.002955824
BALRAMCHIN,9/16/2024 11:00,9/16/2024 15:10,buy,-0.000775261
BRITANNIA,9/16/2024 9:30,9/16/2024 15:10,buy,0.000257108
DIXON,9/16/2024 10:10,9/16/2024 15:10,buy,0.005257395
GMRINFRA,9/16/2024 13:25,9/16/2024 15:10,buy,-0.000359048
HINDALCO,9/16/2024 12:45,9/16/2024 15:10,buy,4.38E-05
LAURUSLABS,9/16/2024 9:30,9/16/2024 15:10,sell,3.96E-05
ONGC,9/16/2024 11:25,9/16/2024 15:10,sell,-0.000136869
ZYDUSLIFE,9/16/2024 9:30,9/16/2024 15:10,sell,0.000161139
IGL,9/17/2024 10:35,9/17/2024 15:10,buy,-0.002072354
MGL,9/17/2024 9:30,9/17/2024 15:10,buy,0.000373095
MOTHERSON,9/17/2024 9:30,9/17/2024 15:10,sell,-0.002261043
TRENT,9/17/2024 9:30,9/17/2024 15:10,sell,-0.000416274
RECLTD,9/18/2024 9:30,9/18/2024 9:40,buy,-0.001917443
PFC,9/18/2024 9:30,9/18/2024 13:35,buy,-0.002452207
ONGC,9/18/2024 9:30,9/18/2024 15:10,sell,0.001374979
COFORGE,9/19/2024 9:30,9/19/2024 9:55,buy,-0.001582458
ABCAPITAL,9/19/2024 9:50,9/19/2024 15:10,sell,0.000990568
BSOFT,9/19/2024 9:35,9/19/2024 15:10,sell,0.002472892
NAUKRI,9/19/2024 10:45,9/19/2024 15:10,sell,-0.00024111
NTPC,9/19/2024 9:30,9/19/2024 15:10,buy,-0.000713367
OFSS,9/19/2024 9:55,9/19/2024 15:10,sell,-0.001115149
TRENT,9/19/2024 9:30,9/19/2024 15:10,sell,1.29E-05
UNITDSPR,9/19/2024 9:40,9/19/2024 15:10,sell,0.00068276
ZYDUSLIFE,9/19/2024 9:30,9/19/2024 15:10,sell,0.001895823
EXIDEIND,9/20/2024 9:35,9/20/2024 12:35,sell,-0.001083072
BALRAMCHIN,9/20/2024 9:40,9/20/2024 15:10,sell,-0.000490196
DIXON,9/20/2024 11:55,9/20/2024 15:10,buy,0.000255745
EXIDEIND,9/20/2024 12:35,9/20/2024 15:10,buy,-0.000203579
FEDERALBNK,9/20/2024 9:30,9/20/2024 15:10,sell,0.000900853
HINDALCO,9/20/2024 9:30,9/20/2024 15:10,buy,-0.000644284
JINDALSTEL,9/20/2024 9:30,9/20/2024 15:10,sell,0.000296282
JSWSTEEL,9/20/2024 10:35,9/20/2024 15:10,buy,-0.000345318
MANAPPURAM,9/20/2024 10:50,9/20/2024 15:10,buy,-0.00030544
MPHASIS,9/20/2024 11:15,9/20/2024 15:10,buy,-0.000109044
MUTHOOTFIN,9/20/2024 9:40,9/20/2024 15:10,sell,-0.002294121
HDFCLIFE,9/23/2024 9:40,9/23/2024 10:15,sell,-0.000678844
IDEA,9/23/2024 9:30,9/23/2024 10:40,buy,-0.003677758
BHEL,9/23/2024 10:00,9/23/2024 13:15,sell,-0.0015188
BHEL,9/23/2024 13:15,9/23/2024 15:10,buy,9.12E-05
BSOFT,9/23/2024 9:35,9/23/2024 15:10,sell,-0.000662728
GLENMARK,9/23/2024 9:30,9/23/2024 15:10,buy,-0.002733576
HDFCLIFE,9/23/2024 10:15,9/23/2024 15:10,buy,0.001063534
INDUSTOWER,9/23/2024 9:30,9/23/2024 15:10,buy,-0.000883002
PEL,9/23/2024 13:55,9/23/2024 15:10,buy,0.000149212
TATASTEEL,9/23/2024 12:40,9/23/2024 15:10,sell,-0.000752175
APOLLOHOSP,9/24/2024 9:30,9/24/2024 15:10,buy,-0.000506904
CIPLA,9/24/2024 9:30,9/24/2024 15:10,buy,-0.001024231
HINDALCO,9/24/2024 9:50,9/24/2024 15:10,buy,0.001807229
HINDCOPPER,9/24/2024 9:55,9/24/2024 15:10,buy,0.001275775
JINDALSTEL,9/24/2024 10:15,9/24/2024 15:10,buy,-0.000568209
NATIONALUM,9/24/2024 9:55,9/24/2024 15:10,buy,0.000774051
NMDC,9/24/2024 9:30,9/24/2024 15:10,buy,-9.82E-05
SAIL,9/24/2024 9:30,9/24/2024 15:10,buy,0.000472618
HINDCOPPER,9/25/2024 9:30,9/25/2024 9:30,buy,-0.00131105
MCX,9/25/2024 9:30,9/25/2024 10:00,sell,-0.001365827
NATIONALUM,9/25/2024 9:30,9/25/2024 10:50,buy,-0.002199191
MCX,9/25/2024 10:00,9/25/2024 11:50,buy,-0.001633064
APOLLOTYRE,9/25/2024 10:50,9/25/2024 15:10,buy,0.000321987
ASTRAL,9/25/2024 9:35,9/25/2024 15:10,sell,-0.000529035
IEX,9/25/2024 10:00,9/25/2024 15:10,sell,0.00052091
JINDALSTEL,9/25/2024 9:30,9/25/2024 15:10,sell,0.001923077
MUTHOOTFIN,9/25/2024 10:25,9/25/2024 15:10,buy,0.001158645
VEDL,9/25/2024 9:40,9/25/2024 15:10,buy,-0.001050139
HEROMOTOCO,9/26/2024 9:35,9/26/2024 12:35,sell,-0.001513071
IDFC,9/26/2024 9:30,9/26/2024 15:10,sell,-0.00018075
IDFCFIRSTB,9/26/2024 9:30,9/26/2024 15:10,sell,-0.000822594
TRENT,9/26/2024 9:45,9/26/2024 15:10,buy,-0.000986595
INFY,9/27/2024 9:30,9/27/2024 10:05,buy,-0.002236252
COFORGE,9/27/2024 9:30,9/27/2024 11:45,buy,-0.001824928
APOLLOTYRE,9/27/2024 10:30,9/27/2024 15:10,buy,-0.001090876
BALRAMCHIN,9/27/2024 9:30,9/27/2024 15:10,buy,0.002181365
BHEL,9/27/2024 13:05,9/27/2024 15:10,buy,-0.000808255
BSOFT,9/27/2024 9:55,9/27/2024 15:10,sell,0.003432275
HINDALCO,9/27/2024 10:00,9/27/2024 15:10,buy,-0.001066013
IDEA,9/27/2024 10:10,9/27/2024 15:10,buy,-0.00174472
LTTS,9/27/2024 9:55,9/27/2024 15:10,sell,0.002993681
INFY,9/30/2024 9:30,9/30/2024 14:20,buy,-0.001253952
AUBANK,9/30/2024 9:30,9/30/2024 15:10,buy,0.000742557
INDHOTEL,9/30/2024 9:30,9/30/2024 15:10,sell,0.001829268
INFY,9/30/2024 14:20,9/30/2024 15:10,sell,-0.000104044
IPCALAB,9/30/2024 11:05,9/30/2024 15:10,buy,0.000274477
LUPIN,9/30/2024 10:45,9/30/2024 15:10,sell,-0.000325248
MARICO,9/30/2024 9:40,9/30/2024 15:10,buy,5.04E-05
NAVINFLUOR,9/30/2024 9:30,9/30/2024 15:10,sell,-0.000983467
NMDC,9/30/2024 9:35,9/30/2024 15:10,buy,-0.000665422
NATIONALUM,10/1/2024 10:15,10/1/2024 11:55,sell,-0.002637136
MANAPPURAM,10/1/2024 9:30,10/1/2024 15:10,sell,-0.001334771
MUTHOOTFIN,10/1/2024 10:05,10/1/2024 15:10,sell,0.000287817
NATIONALUM,10/1/2024 11:55,10/1/2024 15:10,buy,0.00255109
PNB,10/1/2024 9:35,10/1/2024 15:10,buy,-0.000595576
IOC,10/3/2024 9:35,10/3/2024 12:00,buy,-0.001487095
SYNGENE,10/3/2024 9:55,10/3/2024 13:55,buy,-0.002767128
APOLLOTYRE,10/3/2024 10:10,10/3/2024 15:10,sell,0.001157865
BAJAJ-AUTO,10/3/2024 9:35,10/3/2024 15:10,buy,-0.001767859
BEL,10/3/2024 9:30,10/3/2024 15:10,buy,-0.001434136
BPCL,10/3/2024 11:20,10/3/2024 15:10,sell,0.001357082
GAIL,10/3/2024 10:30,10/3/2024 15:10,buy,-0.000926269
HINDPETRO,10/3/2024 12:00,10/3/2024 15:10,sell,0.001377836
IOC,10/3/2024 12:00,10/3/2024 15:10,sell,0.000786582
MOTHERSON,10/3/2024 9:50,10/3/2024 15:10,buy,-0.002022288
SYNGENE,10/3/2024 13:55,10/3/2024 15:10,sell,-0.001097206
INDIGO,10/4/2024 9:30,10/4/2024 9:45,sell,-0.001145959
BANKBARODA,10/4/2024 9:30,10/4/2024 9:50,sell,-0.002019708
ONGC,10/4/2024 9:30,10/4/2024 10:30,sell,-0.001206867
BPCL,10/4/2024 9:30,10/4/2024 11:00,sell,-0.00235905
HINDPETRO,10/4/2024 9:30,10/4/2024 11:30,sell,-0.002744361
ONGC,10/4/2024 10:30,10/4/2024 14:15,buy,-0.001259657
BAJAJ-AUTO,10/4/2024 9:30,10/4/2024 15:10,buy,-3.95E-05
BANKBARODA,10/4/2024 9:50,10/4/2024 15:10,buy,3.19E-05
BERGEPAINT,10/4/2024 9:30,10/4/2024 15:10,sell,0.00032043
IOC,10/4/2024 9:30,10/4/2024 15:10,sell,-0.001218707
M&MFIN,10/4/2024 14:55,10/4/2024 15:10,sell,-0.000233372
TITAN,10/4/2024 9:35,10/4/2024 15:10,buy,-0.000674498
MPHASIS,10/7/2024 9:30,10/7/2024 10:35,buy,-0.002452238
BANDHANBNK,10/7/2024 9:40,10/7/2024 15:10,sell,0.002885934
INDIAMART,10/7/2024 9:35,10/7/2024 15:10,sell,0.001954593
IOC,10/7/2024 9:30,10/7/2024 15:10,sell,0.003369985
MRF,10/7/2024 9:30,10/7/2024 15:10,sell,0.001709289
NAUKRI,10/7/2024 9:30,10/7/2024 15:10,sell,0.001834761
PAGEIND,10/7/2024 10:35,10/7/2024 15:10,sell,-0.000546553
PVRINOX,10/7/2024 9:30,10/7/2024 15:10,sell,0.003528788
TATAMOTORS,10/7/2024 9:30,10/7/2024 15:10,sell,0.000925134
TITAN,10/7/2024 9:35,10/7/2024 15:10,sell,0.000201526
APOLLOTYRE,10/8/2024 9:35,10/8/2024 9:45,sell,-0.001207019
HINDPETRO,10/8/2024 9:35,10/8/2024 9:55,sell,-0.001870859
BERGEPAINT,10/8/2024 9:35,10/8/2024 15:10,buy,0.000978577
IDEA,10/8/2024 9:30,10/8/2024 15:10,buy,0.000635593
IPCALAB,10/8/2024 9:45,10/8/2024 15:10,buy,0.003306368
NATIONALUM,10/8/2024 9:50,10/8/2024 15:10,buy,0.000691288
NMDC,10/8/2024 10:25,10/8/2024 15:10,buy,-0.002437391
SAIL,10/8/2024 9:30,10/8/2024 15:10,buy,0.000228311
TATAMOTORS,10/8/2024 13:45,10/8/2024 15:10,buy,5.99E-05
GMRINFRA,10/9/2024 9:55,10/9/2024 10:30,sell,-0.002149672
NATIONALUM,10/9/2024 9:40,10/9/2024 10:40,sell,-0.002338357
BPCL,10/9/2024 9:30,10/9/2024 15:10,sell,0.001555459
DIVISLAB,10/9/2024 9:30,10/9/2024 15:10,buy,0.002728685
ESCORTS,10/9/2024 9:35,10/9/2024 15:10,buy,0.000996247
GMRINFRA,10/9/2024 10:30,10/9/2024 15:10,buy,-0.001305424
HDFCAMC,10/9/2024 10:20,10/9/2024 15:10,buy,0.000833728
HINDALCO,10/9/2024 9:30,10/9/2024 15:10,buy,0.001007014
HINDPETRO,10/9/2024 11:50,10/9/2024 15:10,sell,0.001375172
IOC,10/9/2024 9:35,10/9/2024 15:10,sell,0.001146527
LTTS,10/9/2024 13:50,10/9/2024 15:10,buy,-4.79E-06
GMRINFRA,10/10/2024 9:50,10/10/2024 14:10,buy,-0.000915076
BSOFT,10/10/2024 11:55,10/10/2024 15:10,sell,0.00045045
EXIDEIND,10/10/2024 9:30,10/10/2024 15:10,sell,0.001556046
IEX,10/10/2024 9:30,10/10/2024 15:10,sell,0.001095408
SYNGENE,10/10/2024 9:30,10/10/2024 15:10,sell,0.001359593
TCS,10/11/2024 9:30,10/11/2024 11:15,buy,-0.002320643
BANDHANBNK,10/11/2024 10:00,10/11/2024 15:10,buy,0.00267831
CROMPTON,10/11/2024 10:20,10/11/2024 15:10,sell,0.00180016
CUMMINSIND,10/11/2024 10:05,10/11/2024 15:10,sell,-0.000559118
NATIONALUM,10/11/2024 9:30,10/11/2024 15:10,buy,0.001866081
TCS,10/11/2024 11:15,10/11/2024 15:10,sell,-0.000198082
TECHM,10/11/2024 9:30,10/11/2024 15:10,buy,0.000518926
TORNTPHARM,10/11/2024 9:40,10/11/2024 15:10,buy,0.000302895
WIPRO,10/14/2024 9:30,10/14/2024 12:20,sell,-0.00128098
CHOLAFIN,10/14/2024 12:50,10/14/2024 15:10,sell,-0.000538206
HAL,10/14/2024 10:20,10/14/2024 15:10,sell,-0.000365999
PAGEIND,10/14/2024 14:15,10/14/2024 15:10,buy,-0.000360743
SAIL,10/14/2024 9:55,10/14/2024 15:10,sell,0.000459975
UNITDSPR,10/14/2024 14:35,10/14/2024 15:10,buy,-2.92E-05
WIPRO,10/14/2024 12:20,10/14/2024 15:10,buy,0.000696545
INDIGO,10/15/2024 9:40,10/15/2024 9:50,buy,-0.001029513
ASIANPAINT,10/15/2024 9:40,10/15/2024 11:40,sell,-0.000995902
IOC,10/15/2024 9:30,10/15/2024 13:00,buy,-0.000942893
ASIANPAINT,10/15/2024 11:40,10/15/2024 15:10,buy,-0.000853526
BHARATFORG,10/15/2024 9:45,10/15/2024 15:10,sell,0.000790991
HINDPETRO,10/15/2024 9:30,10/15/2024 15:10,buy,-0.000247934
INDIAMART,10/15/2024 9:40,10/15/2024 15:10,sell,0.000658979
MARUTI,10/15/2024 9:30,10/15/2024 15:10,sell,0.00032329
PERSISTENT,10/15/2024 9:30,10/15/2024 15:10,sell,0.000115287
PIDILITIND,10/15/2024 10:15,10/15/2024 15:10,sell,-0.000136197
GODREJPROP,10/16/2024 9:30,10/16/2024 10:55,sell,-0.001337064
PVRINOX,10/16/2024 10:20,10/16/2024 14:30,sell,-0.00194114
CROMPTON,10/16/2024 9:35,10/16/2024 15:10,buy,-0.001135565
GODREJPROP,10/16/2024 10:55,10/16/2024 15:10,buy,0.001331974
HDFCLIFE,10/16/2024 9:30,10/16/2024 15:10,buy,-0.000213058
RAMCOCEM,10/16/2024 10:25,10/16/2024 15:10,sell,-0.000443421
VOLTAS,10/16/2024 9:30,10/16/2024 15:10,buy,0.001098694
ZYDUSLIFE,10/16/2024 10:30,10/16/2024 15:10,sell,8.32E-05
MPHASIS,10/17/2024 9:35,10/17/2024 10:40,sell,-0.001983255
BAJAJ-AUTO,10/17/2024 9:35,10/17/2024 15:10,sell,0.004747569
GAIL,10/17/2024 9:30,10/17/2024 15:10,sell,0.002386813
HINDALCO,10/17/2024 9:35,10/17/2024 15:10,sell,0.000358568
LTTS,10/17/2024 10:40,10/17/2024 15:10,buy,-0.001913697
MPHASIS,10/17/2024 10:40,10/17/2024 15:10,buy,0.001465919
NATIONALUM,10/17/2024 9:30,10/17/2024 15:10,buy,-0.001230244
OBEROIRLTY,10/17/2024 9:30,10/17/2024 15:10,sell,0.00564682
SRF,10/17/2024 9:30,10/17/2024 15:10,buy,-0.0003451
SUNPHARMA,10/17/2024 9:40,10/17/2024 15:10,sell,0.0003842
